,product,price,quantity,date,region,sales
33852,pink morsel,5.0,476,2021-05-30,north,2380.0
33853,pink morsel,5.0,445,2021-05-30,south,2225.0
33854,pink morsel,5.0,497,2021-05-30,east,2485.0
33855,pink morsel,5.0,462,2021-05-30,west,2310.0
33880,pink morsel,5.0,479,2021-05-31,north,2395.0
33881,pink morsel,5.0,419,2021-05-31,south,2095.0
33882,pink morsel,5.0,444,2021-05-31,east,2220.0
33883,pink morsel,5.0,426,2021-05-31,west,2130.0
33908,pink morsel,5.0,428,2021-06-01,north,2140.0
33909,pink morsel,5.0,490,2021-06-01,south,2450.0
33910,pink morsel,5.0,411,2021-06-01,east,2055.0
33911,pink morsel,5.0,443,2021-06-01,west,2215.0
33936,pink morsel,5.0,403,2021-06-02,north,2015.0
33937,pink morsel,5.0,470,2021-06-02,south,2350.0
33938,pink morsel,5.0,401,2021-06-02,east,2005.0
33939,pink morsel,5.0,403,2021-06-02,west,2015.0
33964,pink morsel,5.0,475,2021-06-03,north,2375.0
33965,pink morsel,5.0,405,2021-06-03,south,2025.0
33966,pink morsel,5.0,475,2021-06-03,east,2375.0
33967,pink morsel,5.0,460,2021-06-03,west,2300.0
33992,pink morsel,5.0,481,2021-06-04,north,2405.0
33993,pink morsel,5.0,427,2021-06-04,south,2135.0
33994,pink morsel,5.0,463,2021-06-04,east,2315.0
33995,pink morsel,5.0,460,2021-06-04,west,2300.0
34020,pink morsel,5.0,485,2021-06-05,north,2425.0
34021,pink morsel,5.0,480,2021-06-05,south,2400.0
34022,pink morsel,5.0,449,2021-06-05,east,2245.0
34023,pink morsel,5.0,417,2021-06-05,west,2085.0
34048,pink morsel,5.0,404,2021-06-06,north,2020.0
34049,pink morsel,5.0,438,2021-06-06,south,2190.0
34050,pink morsel,5.0,490,2021-06-06,east,2450.0
34051,pink morsel,5.0,449,2021-06-06,west,2245.0
34076,pink morsel,5.0,478,2021-06-07,north,2390.0
34077,pink morsel,5.0,404,2021-06-07,south,2020.0
34078,pink morsel,5.0,472,2021-06-07,east,2360.0
34079,pink morsel,5.0,414,2021-06-07,west,2070.0
34104,pink morsel,5.0,458,2021-06-08,north,2290.0
34105,pink morsel,5.0,407,2021-06-08,south,2035.0
34106,pink morsel,5.0,490,2021-06-08,east,2450.0
34107,pink morsel,5.0,424,2021-06-08,west,2120.0
34132,pink morsel,5.0,496,2021-06-09,north,2480.0
34133,pink morsel,5.0,500,2021-06-09,south,2500.0
34134,pink morsel,5.0,473,2021-06-09,east,2365.0
34135,pink morsel,5.0,466,2021-06-09,west,2330.0
34160,pink morsel,5.0,456,2021-06-10,north,2280.0
34161,pink morsel,5.0,403,2021-06-10,south,2015.0
34162,pink morsel,5.0,500,2021-06-10,east,2500.0
34163,pink morsel,5.0,481,2021-06-10,west,2405.0
34188,pink morsel,5.0,477,2021-06-11,north,2385.0
34189,pink morsel,5.0,418,2021-06-11,south,2090.0
34190,pink morsel,5.0,460,2021-06-11,east,2300.0
34191,pink morsel,5.0,470,2021-06-11,west,2350.0
34216,pink morsel,5.0,419,2021-06-12,north,2095.0
34217,pink morsel,5.0,475,2021-06-12,south,2375.0
34218,pink morsel,5.0,454,2021-06-12,east,2270.0
34219,pink morsel,5.0,473,2021-06-12,west,2365.0
34244,pink morsel,5.0,441,2021-06-13,north,2205.0
34245,pink morsel,5.0,452,2021-06-13,south,2260.0
34246,pink morsel,5.0,427,2021-06-13,east,2135.0
34247,pink morsel,5.0,456,2021-06-13,west,2280.0
34272,pink morsel,5.0,497,2021-06-14,north,2485.0
34273,pink morsel,5.0,405,2021-06-14,south,2025.0
34274,pink morsel,5.0,492,2021-06-14,east,2460.0
34275,pink morsel,5.0,457,2021-06-14,west,2285.0
34300,pink morsel,5.0,418,2021-06-15,north,2090.0
34301,pink morsel,5.0,415,2021-06-15,south,2075.0
34302,pink morsel,5.0,425,2021-06-15,east,2125.0
34303,pink morsel,5.0,417,2021-06-15,west,2085.0
34328,pink morsel,5.0,482,2021-06-16,north,2410.0
34329,pink morsel,5.0,453,2021-06-16,south,2265.0
34330,pink morsel,5.0,429,2021-06-16,east,2145.0
34331,pink morsel,5.0,464,2021-06-16,west,2320.0
34356,pink morsel,5.0,452,2021-06-17,north,2260.0
34357,pink morsel,5.0,492,2021-06-17,south,2460.0
34358,pink morsel,5.0,412,2021-06-17,east,2060.0
34359,pink morsel,5.0,424,2021-06-17,west,2120.0
34384,pink morsel,5.0,465,2021-06-18,north,2325.0
34385,pink morsel,5.0,455,2021-06-18,south,2275.0
34386,pink morsel,5.0,457,2021-06-18,east,2285.0
34387,pink morsel,5.0,430,2021-06-18,west,2150.0
34412,pink morsel,5.0,432,2021-06-19,north,2160.0
34413,pink morsel,5.0,404,2021-06-19,south,2020.0
34414,pink morsel,5.0,486,2021-06-19,east,2430.0
34415,pink morsel,5.0,405,2021-06-19,west,2025.0
34440,pink morsel,5.0,456,2021-06-20,north,2280.0
34441,pink morsel,5.0,485,2021-06-20,south,2425.0
34442,pink morsel,5.0,446,2021-06-20,east,2230.0
34443,pink morsel,5.0,432,2021-06-20,west,2160.0
34468,pink morsel,5.0,472,2021-06-21,north,2360.0
34469,pink morsel,5.0,461,2021-06-21,south,2305.0
34470,pink morsel,5.0,421,2021-06-21,east,2105.0
34471,pink morsel,5.0,458,2021-06-21,west,2290.0
34496,pink morsel,5.0,456,2021-06-22,north,2280.0
34497,pink morsel,5.0,402,2021-06-22,south,2010.0
34498,pink morsel,5.0,419,2021-06-22,east,2095.0
34499,pink morsel,5.0,454,2021-06-22,west,2270.0
34524,pink morsel,5.0,416,2021-06-23,north,2080.0
34525,pink morsel,5.0,469,2021-06-23,south,2345.0
34526,pink morsel,5.0,448,2021-06-23,east,2240.0
34527,pink morsel,5.0,485,2021-06-23,west,2425.0
34552,pink morsel,5.0,478,2021-06-24,north,2390.0
34553,pink morsel,5.0,431,2021-06-24,south,2155.0
34554,pink morsel,5.0,412,2021-06-24,east,2060.0
34555,pink morsel,5.0,411,2021-06-24,west,2055.0
34580,pink morsel,5.0,428,2021-06-25,north,2140.0
34581,pink morsel,5.0,468,2021-06-25,south,2340.0
34582,pink morsel,5.0,406,2021-06-25,east,2030.0
34583,pink morsel,5.0,462,2021-06-25,west,2310.0
34608,pink morsel,5.0,413,2021-06-26,north,2065.0
34609,pink morsel,5.0,466,2021-06-26,south,2330.0
34610,pink morsel,5.0,429,2021-06-26,east,2145.0
34611,pink morsel,5.0,410,2021-06-26,west,2050.0
34636,pink morsel,5.0,419,2021-06-27,north,2095.0
34637,pink morsel,5.0,492,2021-06-27,south,2460.0
34638,pink morsel,5.0,439,2021-06-27,east,2195.0
34639,pink morsel,5.0,404,2021-06-27,west,2020.0
34664,pink morsel,5.0,437,2021-06-28,north,2185.0
34665,pink morsel,5.0,438,2021-06-28,south,2190.0
34666,pink morsel,5.0,410,2021-06-28,east,2050.0
34667,pink morsel,5.0,409,2021-06-28,west,2045.0
34692,pink morsel,5.0,431,2021-06-29,north,2155.0
34693,pink morsel,5.0,427,2021-06-29,south,2135.0
34694,pink morsel,5.0,456,2021-06-29,east,2280.0
34695,pink morsel,5.0,497,2021-06-29,west,2485.0
34720,pink morsel,5.0,408,2021-06-30,north,2040.0
34721,pink morsel,5.0,426,2021-06-30,south,2130.0
34722,pink morsel,5.0,498,2021-06-30,east,2490.0
34723,pink morsel,5.0,432,2021-06-30,west,2160.0
34748,pink morsel,5.0,413,2021-07-01,north,2065.0
34749,pink morsel,5.0,471,2021-07-01,south,2355.0
34750,pink morsel,5.0,441,2021-07-01,east,2205.0
34751,pink morsel,5.0,453,2021-07-01,west,2265.0
34776,pink morsel,5.0,401,2021-07-02,north,2005.0
34777,pink morsel,5.0,490,2021-07-02,south,2450.0
34778,pink morsel,5.0,500,2021-07-02,east,2500.0
34779,pink morsel,5.0,489,2021-07-02,west,2445.0
34804,pink morsel,5.0,492,2021-07-03,north,2460.0
34805,pink morsel,5.0,412,2021-07-03,south,2060.0
34806,pink morsel,5.0,418,2021-07-03,east,2090.0
34807,pink morsel,5.0,483,2021-07-03,west,2415.0
34832,pink morsel,5.0,479,2021-07-04,north,2395.0
34833,pink morsel,5.0,474,2021-07-04,south,2370.0
34834,pink morsel,5.0,422,2021-07-04,east,2110.0
34835,pink morsel,5.0,479,2021-07-04,west,2395.0
34860,pink morsel,5.0,441,2021-07-05,north,2205.0
34861,pink morsel,5.0,449,2021-07-05,south,2245.0
34862,pink morsel,5.0,466,2021-07-05,east,2330.0
34863,pink morsel,5.0,402,2021-07-05,west,2010.0
34888,pink morsel,5.0,486,2021-07-06,north,2430.0
34889,pink morsel,5.0,425,2021-07-06,south,2125.0
34890,pink morsel,5.0,447,2021-07-06,east,2235.0
34891,pink morsel,5.0,435,2021-07-06,west,2175.0
34916,pink morsel,5.0,492,2021-07-07,north,2460.0
34917,pink morsel,5.0,500,2021-07-07,south,2500.0
34918,pink morsel,5.0,463,2021-07-07,east,2315.0
34919,pink morsel,5.0,424,2021-07-07,west,2120.0
34944,pink morsel,5.0,408,2021-07-08,north,2040.0
34945,pink morsel,5.0,485,2021-07-08,south,2425.0
34946,pink morsel,5.0,475,2021-07-08,east,2375.0
34947,pink morsel,5.0,416,2021-07-08,west,2080.0
34972,pink morsel,5.0,421,2021-07-09,north,2105.0
34973,pink morsel,5.0,448,2021-07-09,south,2240.0
34974,pink morsel,5.0,403,2021-07-09,east,2015.0
34975,pink morsel,5.0,434,2021-07-09,west,2170.0
35000,pink morsel,5.0,439,2021-07-10,north,2195.0
35001,pink morsel,5.0,488,2021-07-10,south,2440.0
35002,pink morsel,5.0,408,2021-07-10,east,2040.0
35003,pink morsel,5.0,452,2021-07-10,west,2260.0
35028,pink morsel,5.0,434,2021-07-11,north,2170.0
35029,pink morsel,5.0,440,2021-07-11,south,2200.0
35030,pink morsel,5.0,452,2021-07-11,east,2260.0
35031,pink morsel,5.0,479,2021-07-11,west,2395.0
35056,pink morsel,5.0,402,2021-07-12,north,2010.0
35057,pink morsel,5.0,401,2021-07-12,south,2005.0
35058,pink morsel,5.0,450,2021-07-12,east,2250.0
35059,pink morsel,5.0,402,2021-07-12,west,2010.0
35084,pink morsel,5.0,429,2021-07-13,north,2145.0
35085,pink morsel,5.0,421,2021-07-13,south,2105.0
35086,pink morsel,5.0,453,2021-07-13,east,2265.0
35087,pink morsel,5.0,404,2021-07-13,west,2020.0
35112,pink morsel,5.0,459,2021-07-14,north,2295.0
35113,pink morsel,5.0,466,2021-07-14,south,2330.0
35114,pink morsel,5.0,456,2021-07-14,east,2280.0
35115,pink morsel,5.0,409,2021-07-14,west,2045.0
35140,pink morsel,5.0,475,2021-07-15,north,2375.0
35141,pink morsel,5.0,474,2021-07-15,south,2370.0
35142,pink morsel,5.0,451,2021-07-15,east,2255.0
35143,pink morsel,5.0,461,2021-07-15,west,2305.0
35168,pink morsel,5.0,488,2021-07-16,north,2440.0
35169,pink morsel,5.0,404,2021-07-16,south,2020.0
35170,pink morsel,5.0,407,2021-07-16,east,2035.0
35171,pink morsel,5.0,431,2021-07-16,west,2155.0
35196,pink morsel,5.0,429,2021-07-17,north,2145.0
35197,pink morsel,5.0,416,2021-07-17,south,2080.0
35198,pink morsel,5.0,469,2021-07-17,east,2345.0
35199,pink morsel,5.0,446,2021-07-17,west,2230.0
35224,pink morsel,5.0,475,2021-07-18,north,2375.0
35225,pink morsel,5.0,433,2021-07-18,south,2165.0
35226,pink morsel,5.0,435,2021-07-18,east,2175.0
35227,pink morsel,5.0,477,2021-07-18,west,2385.0
35252,pink morsel,5.0,459,2021-07-19,north,2295.0
35253,pink morsel,5.0,434,2021-07-19,south,2170.0
35254,pink morsel,5.0,408,2021-07-19,east,2040.0
35255,pink morsel,5.0,441,2021-07-19,west,2205.0
35280,pink morsel,5.0,487,2021-07-20,north,2435.0
35281,pink morsel,5.0,476,2021-07-20,south,2380.0
35282,pink morsel,5.0,489,2021-07-20,east,2445.0
35283,pink morsel,5.0,478,2021-07-20,west,2390.0
35308,pink morsel,5.0,423,2021-07-21,north,2115.0
35309,pink morsel,5.0,455,2021-07-21,south,2275.0
35310,pink morsel,5.0,440,2021-07-21,east,2200.0
35311,pink morsel,5.0,461,2021-07-21,west,2305.0
35336,pink morsel,5.0,456,2021-07-22,north,2280.0
35337,pink morsel,5.0,428,2021-07-22,south,2140.0
35338,pink morsel,5.0,441,2021-07-22,east,2205.0
35339,pink morsel,5.0,490,2021-07-22,west,2450.0
35364,pink morsel,5.0,412,2021-07-23,north,2060.0
35365,pink morsel,5.0,440,2021-07-23,south,2200.0
35366,pink morsel,5.0,478,2021-07-23,east,2390.0
35367,pink morsel,5.0,415,2021-07-23,west,2075.0
35392,pink morsel,5.0,403,2021-07-24,north,2015.0
35393,pink morsel,5.0,447,2021-07-24,south,2235.0
35394,pink morsel,5.0,472,2021-07-24,east,2360.0
35395,pink morsel,5.0,425,2021-07-24,west,2125.0
35420,pink morsel,5.0,447,2021-07-25,north,2235.0
35421,pink morsel,5.0,490,2021-07-25,south,2450.0
35422,pink morsel,5.0,431,2021-07-25,east,2155.0
35423,pink morsel,5.0,456,2021-07-25,west,2280.0
35448,pink morsel,5.0,457,2021-07-26,north,2285.0
35449,pink morsel,5.0,479,2021-07-26,south,2395.0
35450,pink morsel,5.0,472,2021-07-26,east,2360.0
35451,pink morsel,5.0,458,2021-07-26,west,2290.0
35476,pink morsel,5.0,488,2021-07-27,north,2440.0
35477,pink morsel,5.0,463,2021-07-27,south,2315.0
35478,pink morsel,5.0,416,2021-07-27,east,2080.0
35479,pink morsel,5.0,490,2021-07-27,west,2450.0
35504,pink morsel,5.0,433,2021-07-28,north,2165.0
35505,pink morsel,5.0,477,2021-07-28,south,2385.0
35506,pink morsel,5.0,402,2021-07-28,east,2010.0
35507,pink morsel,5.0,485,2021-07-28,west,2425.0
35532,pink morsel,5.0,425,2021-07-29,north,2125.0
35533,pink morsel,5.0,425,2021-07-29,south,2125.0
35534,pink morsel,5.0,447,2021-07-29,east,2235.0
35535,pink morsel,5.0,472,2021-07-29,west,2360.0
35560,pink morsel,5.0,401,2021-07-30,north,2005.0
35561,pink morsel,5.0,440,2021-07-30,south,2200.0
35562,pink morsel,5.0,431,2021-07-30,east,2155.0
35563,pink morsel,5.0,449,2021-07-30,west,2245.0
35588,pink morsel,5.0,444,2021-07-31,north,2220.0
35589,pink morsel,5.0,445,2021-07-31,south,2225.0
35590,pink morsel,5.0,430,2021-07-31,east,2150.0
35591,pink morsel,5.0,429,2021-07-31,west,2145.0
35616,pink morsel,5.0,414,2021-08-01,north,2070.0
35617,pink morsel,5.0,453,2021-08-01,south,2265.0
35618,pink morsel,5.0,411,2021-08-01,east,2055.0
35619,pink morsel,5.0,433,2021-08-01,west,2165.0
35644,pink morsel,5.0,456,2021-08-02,north,2280.0
35645,pink morsel,5.0,455,2021-08-02,south,2275.0
35646,pink morsel,5.0,440,2021-08-02,east,2200.0
35647,pink morsel,5.0,498,2021-08-02,west,2490.0
35672,pink morsel,5.0,470,2021-08-03,north,2350.0
35673,pink morsel,5.0,415,2021-08-03,south,2075.0
35674,pink morsel,5.0,450,2021-08-03,east,2250.0
35675,pink morsel,5.0,463,2021-08-03,west,2315.0
35700,pink morsel,5.0,496,2021-08-04,north,2480.0
35701,pink morsel,5.0,414,2021-08-04,south,2070.0
35702,pink morsel,5.0,490,2021-08-04,east,2450.0
35703,pink morsel,5.0,402,2021-08-04,west,2010.0
35728,pink morsel,5.0,484,2021-08-05,north,2420.0
35729,pink morsel,5.0,443,2021-08-05,south,2215.0
35730,pink morsel,5.0,426,2021-08-05,east,2130.0
35731,pink morsel,5.0,413,2021-08-05,west,2065.0
35756,pink morsel,5.0,412,2021-08-06,north,2060.0
35757,pink morsel,5.0,410,2021-08-06,south,2050.0
35758,pink morsel,5.0,494,2021-08-06,east,2470.0
35759,pink morsel,5.0,459,2021-08-06,west,2295.0
35784,pink morsel,5.0,446,2021-08-07,north,2230.0
35785,pink morsel,5.0,406,2021-08-07,south,2030.0
35786,pink morsel,5.0,462,2021-08-07,east,2310.0
35787,pink morsel,5.0,483,2021-08-07,west,2415.0
35812,pink morsel,5.0,496,2021-08-08,north,2480.0
35813,pink morsel,5.0,446,2021-08-08,south,2230.0
35814,pink morsel,5.0,472,2021-08-08,east,2360.0
35815,pink morsel,5.0,480,2021-08-08,west,2400.0
35840,pink morsel,5.0,433,2021-08-09,north,2165.0
35841,pink morsel,5.0,477,2021-08-09,south,2385.0
35842,pink morsel,5.0,448,2021-08-09,east,2240.0
35843,pink morsel,5.0,412,2021-08-09,west,2060.0
35868,pink morsel,5.0,459,2021-08-10,north,2295.0
35869,pink morsel,5.0,436,2021-08-10,south,2180.0
35870,pink morsel,5.0,415,2021-08-10,east,2075.0
35871,pink morsel,5.0,475,2021-08-10,west,2375.0
35896,pink morsel,5.0,450,2021-08-11,north,2250.0
35897,pink morsel,5.0,450,2021-08-11,south,2250.0
35898,pink morsel,5.0,469,2021-08-11,east,2345.0
35899,pink morsel,5.0,416,2021-08-11,west,2080.0
35924,pink morsel,5.0,499,2021-08-12,north,2495.0
35925,pink morsel,5.0,420,2021-08-12,south,2100.0
35926,pink morsel,5.0,486,2021-08-12,east,2430.0
35927,pink morsel,5.0,414,2021-08-12,west,2070.0
35952,pink morsel,5.0,457,2021-08-13,north,2285.0
35953,pink morsel,5.0,447,2021-08-13,south,2235.0
35954,pink morsel,5.0,496,2021-08-13,east,2480.0
35955,pink morsel,5.0,485,2021-08-13,west,2425.0
35980,pink morsel,5.0,419,2021-08-14,north,2095.0
35981,pink morsel,5.0,427,2021-08-14,south,2135.0
35982,pink morsel,5.0,466,2021-08-14,east,2330.0
35983,pink morsel,5.0,404,2021-08-14,west,2020.0
36008,pink morsel,5.0,412,2021-08-15,north,2060.0
36009,pink morsel,5.0,428,2021-08-15,south,2140.0
36010,pink morsel,5.0,494,2021-08-15,east,2470.0
36011,pink morsel,5.0,497,2021-08-15,west,2485.0
36036,pink morsel,5.0,408,2021-08-16,north,2040.0
36037,pink morsel,5.0,431,2021-08-16,south,2155.0
36038,pink morsel,5.0,424,2021-08-16,east,2120.0
36039,pink morsel,5.0,427,2021-08-16,west,2135.0
36064,pink morsel,5.0,479,2021-08-17,north,2395.0
36065,pink morsel,5.0,495,2021-08-17,south,2475.0
36066,pink morsel,5.0,472,2021-08-17,east,2360.0
36067,pink morsel,5.0,435,2021-08-17,west,2175.0
36092,pink morsel,5.0,498,2021-08-18,north,2490.0
36093,pink morsel,5.0,415,2021-08-18,south,2075.0
36094,pink morsel,5.0,465,2021-08-18,east,2325.0
36095,pink morsel,5.0,489,2021-08-18,west,2445.0
36120,pink morsel,5.0,416,2021-08-19,north,2080.0
36121,pink morsel,5.0,474,2021-08-19,south,2370.0
36122,pink morsel,5.0,445,2021-08-19,east,2225.0
36123,pink morsel,5.0,499,2021-08-19,west,2495.0
36148,pink morsel,5.0,432,2021-08-20,north,2160.0
36149,pink morsel,5.0,439,2021-08-20,south,2195.0
36150,pink morsel,5.0,463,2021-08-20,east,2315.0
36151,pink morsel,5.0,434,2021-08-20,west,2170.0
36176,pink morsel,5.0,446,2021-08-21,north,2230.0
36177,pink morsel,5.0,419,2021-08-21,south,2095.0
36178,pink morsel,5.0,410,2021-08-21,east,2050.0
36179,pink morsel,5.0,498,2021-08-21,west,2490.0
36204,pink morsel,5.0,419,2021-08-22,north,2095.0
36205,pink morsel,5.0,436,2021-08-22,south,2180.0
36206,pink morsel,5.0,415,2021-08-22,east,2075.0
36207,pink morsel,5.0,495,2021-08-22,west,2475.0
36232,pink morsel,5.0,404,2021-08-23,north,2020.0
36233,pink morsel,5.0,400,2021-08-23,south,2000.0
36234,pink morsel,5.0,442,2021-08-23,east,2210.0
36235,pink morsel,5.0,431,2021-08-23,west,2155.0
36260,pink morsel,5.0,443,2021-08-24,north,2215.0
36261,pink morsel,5.0,495,2021-08-24,south,2475.0
36262,pink morsel,5.0,453,2021-08-24,east,2265.0
36263,pink morsel,5.0,406,2021-08-24,west,2030.0
36288,pink morsel,5.0,404,2021-08-25,north,2020.0
36289,pink morsel,5.0,448,2021-08-25,south,2240.0
36290,pink morsel,5.0,400,2021-08-25,east,2000.0
36291,pink morsel,5.0,430,2021-08-25,west,2150.0
36316,pink morsel,5.0,474,2021-08-26,north,2370.0
36317,pink morsel,5.0,436,2021-08-26,south,2180.0
36318,pink morsel,5.0,494,2021-08-26,east,2470.0
36319,pink morsel,5.0,430,2021-08-26,west,2150.0
36344,pink morsel,5.0,434,2021-08-27,north,2170.0
36345,pink morsel,5.0,452,2021-08-27,south,2260.0
36346,pink morsel,5.0,428,2021-08-27,east,2140.0
36347,pink morsel,5.0,409,2021-08-27,west,2045.0
36372,pink morsel,5.0,498,2021-08-28,north,2490.0
36373,pink morsel,5.0,464,2021-08-28,south,2320.0
36374,pink morsel,5.0,446,2021-08-28,east,2230.0
36375,pink morsel,5.0,488,2021-08-28,west,2440.0
36400,pink morsel,5.0,437,2021-08-29,north,2185.0
36401,pink morsel,5.0,470,2021-08-29,south,2350.0
36402,pink morsel,5.0,489,2021-08-29,east,2445.0
36403,pink morsel,5.0,473,2021-08-29,west,2365.0
36428,pink morsel,5.0,413,2021-08-30,north,2065.0
36429,pink morsel,5.0,403,2021-08-30,south,2015.0
36430,pink morsel,5.0,432,2021-08-30,east,2160.0
36431,pink morsel,5.0,460,2021-08-30,west,2300.0
36456,pink morsel,5.0,409,2021-08-31,north,2045.0
36457,pink morsel,5.0,488,2021-08-31,south,2440.0
36458,pink morsel,5.0,433,2021-08-31,east,2165.0
36459,pink morsel,5.0,436,2021-08-31,west,2180.0
36484,pink morsel,5.0,466,2021-09-01,north,2330.0
36485,pink morsel,5.0,448,2021-09-01,south,2240.0
36486,pink morsel,5.0,424,2021-09-01,east,2120.0
36487,pink morsel,5.0,499,2021-09-01,west,2495.0
36512,pink morsel,5.0,416,2021-09-02,north,2080.0
36513,pink morsel,5.0,483,2021-09-02,south,2415.0
36514,pink morsel,5.0,417,2021-09-02,east,2085.0
36515,pink morsel,5.0,480,2021-09-02,west,2400.0
36540,pink morsel,5.0,451,2021-09-03,north,2255.0
36541,pink morsel,5.0,449,2021-09-03,south,2245.0
36542,pink morsel,5.0,404,2021-09-03,east,2020.0
36543,pink morsel,5.0,454,2021-09-03,west,2270.0
36568,pink morsel,5.0,479,2021-09-04,north,2395.0
36569,pink morsel,5.0,433,2021-09-04,south,2165.0
36570,pink morsel,5.0,404,2021-09-04,east,2020.0
36571,pink morsel,5.0,427,2021-09-04,west,2135.0
36596,pink morsel,5.0,466,2021-09-05,north,2330.0
36597,pink morsel,5.0,458,2021-09-05,south,2290.0
36598,pink morsel,5.0,409,2021-09-05,east,2045.0
36599,pink morsel,5.0,451,2021-09-05,west,2255.0
36624,pink morsel,5.0,469,2021-09-06,north,2345.0
36625,pink morsel,5.0,437,2021-09-06,south,2185.0
36626,pink morsel,5.0,467,2021-09-06,east,2335.0
36627,pink morsel,5.0,460,2021-09-06,west,2300.0
36652,pink morsel,5.0,408,2021-09-07,north,2040.0
36653,pink morsel,5.0,411,2021-09-07,south,2055.0
36654,pink morsel,5.0,454,2021-09-07,east,2270.0
36655,pink morsel,5.0,467,2021-09-07,west,2335.0
36680,pink morsel,5.0,485,2021-09-08,north,2425.0
36681,pink morsel,5.0,489,2021-09-08,south,2445.0
36682,pink morsel,5.0,496,2021-09-08,east,2480.0
36683,pink morsel,5.0,496,2021-09-08,west,2480.0
36708,pink morsel,5.0,400,2021-09-09,north,2000.0
36709,pink morsel,5.0,415,2021-09-09,south,2075.0
36710,pink morsel,5.0,469,2021-09-09,east,2345.0
36711,pink morsel,5.0,449,2021-09-09,west,2245.0
36736,pink morsel,5.0,414,2021-09-10,north,2070.0
36737,pink morsel,5.0,473,2021-09-10,south,2365.0
36738,pink morsel,5.0,403,2021-09-10,east,2015.0
36739,pink morsel,5.0,475,2021-09-10,west,2375.0
36764,pink morsel,5.0,454,2021-09-11,north,2270.0
36765,pink morsel,5.0,403,2021-09-11,south,2015.0
36766,pink morsel,5.0,400,2021-09-11,east,2000.0
36767,pink morsel,5.0,459,2021-09-11,west,2295.0
36792,pink morsel,5.0,487,2021-09-12,north,2435.0
36793,pink morsel,5.0,497,2021-09-12,south,2485.0
36794,pink morsel,5.0,490,2021-09-12,east,2450.0
36795,pink morsel,5.0,441,2021-09-12,west,2205.0
36820,pink morsel,5.0,483,2021-09-13,north,2415.0
36821,pink morsel,5.0,488,2021-09-13,south,2440.0
36822,pink morsel,5.0,498,2021-09-13,east,2490.0
36823,pink morsel,5.0,483,2021-09-13,west,2415.0
